# r[nm],d[nm],daligned[nm],Umethane(d)[kj/mol]
-0.2029315,-0.2029315,-0.2009095,14166.4811029
-0.1929315,-0.1929315,-0.1909095,16855.3835034
-0.1829315,-0.1829315,-0.1809095,22299.5619213
-0.1729315,-0.1729315,-0.1709095,29409.3723900
-0.1629315,-0.1629315,-0.1609095,37666.8556335
-0.1529315,-0.1529315,-0.1509095,47671.0168083
-0.1429315,-0.1429315,-0.1409095,57887.1378832
-0.1329315,-0.1329315,-0.1309095,70498.5429947
-0.1229315,-0.1229315,-0.1209095,88723.9128423
-0.1129315,-0.1129315,-0.1109095,119578.9368547
-0.1029315,-0.1029315,-0.1009095,178229.6920361
-0.0929315,-0.0929315,-0.0909095,299514.2097084
-0.0829315,-0.0829315,-0.0809095,570779.2203537
-0.0729315,-0.0729315,-0.0709095,1180446.1771265
-0.0629315,-0.0629315,-0.0609095,2351891.4144986
-0.0529315,-0.0529315,-0.0509095,3962929.0907083
-0.0429315,-0.0429315,-0.0409095,4141670.5546836
-0.0329315,-0.0329315,-0.0309095,4447440.3706998
-0.0229315,-0.0229315,-0.0209095,2213965.3683844
-0.0129315,-0.0129315,-0.0109095,1058697.7015743
-0.0029315,-0.0029315,-0.0009095,537441.8208196
0.0070685,0.0070685,0.0090905,294751.0661334
0.0170685,0.0170685,0.0190905,176404.0300924
0.0270685,0.0270685,0.0290905,115653.7780600
0.0370685,0.0370685,0.0390905,82712.6719525
0.0470685,0.0470685,0.0490905,63520.3616377
0.0570685,0.0570685,0.0590905,51052.5549909
0.0670685,0.0670685,0.0690905,41750.0283727
0.0770685,0.0770685,0.0790905,33942.5766111
0.0870685,0.0870685,0.0890905,24960.8059673
0.0970685,0.0970685,0.0990905,18106.3933800
0.1070685,0.1070685,0.1090905,11555.9200721
0.1170685,0.1170685,0.1190905,7029.3715874
0.1270685,0.1270685,0.1290905,3956.4466422
0.1370685,0.1370685,0.1390905,2273.3042807
0.1470685,0.1470685,0.1490905,1351.9851508
0.1570685,0.1570685,0.1590905,806.7800562
0.1670685,0.1670685,0.1690905,486.9971525
0.1770685,0.1770685,0.1790905,296.5564711
0.1870685,0.1870685,0.1890905,181.7852075
0.1970685,0.1970685,0.1990905,111.3277489
0.2070685,0.2070685,0.2090905,65.7508177
0.2170685,0.2170685,0.2190905,36.6414443
0.2270685,0.2270685,0.2290905,18.4497173
0.2370685,0.2370685,0.2390905,6.9962185
0.2470685,0.2470685,0.2490905,-0.3650557
0.2570685,0.2570685,0.2590905,-5.2153520
0.2670685,0.2670685,0.2690905,-8.4296322
0.2770685,0.2770685,0.2790905,-10.5270035
0.2870685,0.2870685,0.2890905,-11.8608992
0.2970685,0.2970685,0.2990905,-12.6556354
0.3070685,0.3070685,0.3090905,-13.0342191
0.3170685,0.3170685,0.3190905,-13.0741115
0.3270685,0.3270685,0.3290905,-12.8444516
0.3370685,0.3370685,0.3390905,-12.4108990
0.3470685,0.3470685,0.3490905,-11.8336029
0.3570685,0.3570685,0.3590905,-11.1667742
0.3670685,0.3670685,0.3690905,-10.4565370
0.3770685,0.3770685,0.3790905,-9.7384038
0.3870685,0.3870685,0.3890905,-9.0369362
0.3970685,0.3970685,0.3990905,-8.3674133
0.4070685,0.4070685,0.4090905,-7.7382083
0.4170685,0.4170685,0.4190905,-7.1529800
0.4270685,0.4270685,0.4290905,-6.6123656
0.4370685,0.4370685,0.4390905,-6.1151727
0.4470685,0.4470685,0.4490905,-5.6591754
0.4570685,0.4570685,0.4590905,-5.2416265
0.4670685,0.4670685,0.4690905,-4.8595784
0.4770685,0.4770685,0.4790905,-4.5100768
0.4870685,0.4870685,0.4890905,-4.1902743
0.4970685,0.4970685,0.4990905,-3.8974911
0.5070685,0.5070685,0.5090905,-3.6292443
0.5170685,0.5170685,0.5190905,-3.3832572
0.5270685,0.5270685,0.5290905,-3.1574566
0.5370685,0.5370685,0.5390905,-2.9499632
0.5470685,0.5470685,0.5490905,-2.7590792
0.5570685,0.5570685,0.5590905,-2.5832732
0.5670685,0.5670685,0.5690905,-2.4211663
0.5770685,0.5770685,0.5790905,-2.2715166
0.5870685,0.5870685,0.5890905,-2.1332064
0.5970685,0.5970685,0.5990905,-2.0052295
0.6070685,0.6070685,0.6090905,-1.8866793
0.6170685,0.6170685,0.6190905,-1.7767385
0.6270685,0.6270685,0.6290905,-1.6746701
0.6370685,0.6370685,0.6390905,-1.5798083
0.6470685,0.6470685,0.6490905,-1.4915514
0.6570685,0.6570685,0.6590905,-1.4093550
0.6670685,0.6670685,0.6690905,-1.3327259
0.6770685,0.6770685,0.6790905,-1.2612169
0.6870685,0.6870685,0.6890905,-1.1944220
0.6970685,0.6970685,0.6990905,-1.1319721
0.7070685,0.7070685,0.7090905,-1.0735315
0.7170685,0.7170685,0.7190905,-1.0187942
0.7270685,0.7270685,0.7290905,-0.9674811
0.7370685,0.7370685,0.7390905,-0.9193376
0.7470685,0.7470685,0.7490905,-0.8741307
0.7570685,0.7570685,0.7590905,-0.8316475
0.7670685,0.7670685,0.7690905,-0.7916925
0.7770685,0.7770685,0.7790905,-0.7540869
0.7870685,0.7870685,0.7890905,-0.7186663
0.7970685,0.7970685,0.7990905,-0.6852796
0.8070685,0.8070685,0.8090905,-0.6537879
0.8170685,0.8170685,0.8190905,-0.6240632
0.8270685,0.8270685,0.8290905,-0.5959877
0.8370685,0.8370685,0.8390905,-0.5694525
0.8470685,0.8470685,0.8490905,-0.5443571
0.8570685,0.8570685,0.8590905,-0.5206087
0.8670685,0.8670685,0.8690905,-0.4981213
0.8770685,0.8770685,0.8790905,-0.4768154
0.8870685,0.8870685,0.8890905,-0.4566173
0.8970685,0.8970685,0.8990905,-0.4374585
0.9070685,0.9070685,0.9090905,-0.4192756
0.9170685,0.9170685,0.9190905,-0.4020095
0.9270685,0.9270685,0.9290905,-0.3856054
0.9370685,0.9370685,0.9390905,-0.3700123
0.9470685,0.9470685,0.9490905,-0.3551826
0.9570685,0.9570685,0.9590905,-0.3410721
0.9670685,0.9670685,0.9690905,-0.3276393
0.9770685,0.9770685,0.9790905,-0.3148458
0.9870685,0.9870685,0.9890905,-0.3026555
0.9970685,0.9970685,0.9990905,-0.2910348
1.0070685,1.0070685,1.0090905,-0.2799521
