# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,71737149.7870865,15938999870.1117153,10186248381.0316544,64758229959.6139069,964597670.9803877,45560905121.9240341,838960694479.6381836,8729131512451.3369141,61902131296125.9296875
0.0025000,0.0025000,0.0025000,inf,nan,43532500.5773361,8886364679.2827759,5679066426.9362726,36104276917.5780640,537779836.0636801,25401303045.1165161,467741415428.1057739,4866708033922.8691406,34511976341431.8906250
0.0050000,0.0050000,0.0050000,inf,nan,29286340.3989186,5088735564.5198488,3252087643.0460615,20674982118.2258224,307952931.4216606,14545962134.3481941,267850767313.2596436,2786906239337.0371094,19763179636327.7148438
0.0075000,0.0075000,0.0075000,inf,nan,23739219.6779774,2986186336.7851591,1908396982.8960292,12132575932.4616470,180710806.5519403,8535919104.1437063,157181467425.4250183,1635425231213.8640137,11597516172753.7910156
0.0100000,0.0100000,0.0100000,inf,nan,21798643.1950650,1792126021.6737370,1145301290.3547664,7281244276.2941666,108449385.1777379,5122746154.1155453,94330985327.4225769,981484445605.2597656,6960130631761.6240234
0.0125000,0.0125000,0.0125000,inf,nan,13324586.6265273,1097980427.5696325,701689766.1724378,4461004066.7865572,66442045.1339146,3138555561.4863281,57793836822.0534821,601325929463.7546387,4264256460531.1020508
0.0150000,0.0150000,0.0150000,inf,nan,8446471.5929675,685672547.6430072,438194224.7646116,2785836707.0494204,41490969.3250328,1959985422.6895771,36091429711.0038071,375518445829.1406250,2662953940329.7373047
0.0175000,0.0175000,0.0175000,inf,nan,5594941.0681630,435850205.6093948,278539362.5812758,1770829472.7462132,26373108.6698736,1245873475.0571718,22941594577.9505005,238697937025.0905762,1692697616074.7773438
0.0200000,0.0200000,0.0200000,inf,nan,3937449.5759533,281663173.0076185,180002715.2058032,1144378171.0991616,17042791.0252713,805131523.2404306,14825626390.8075905,154253344335.0484314,1093862261825.4349365
0.0225000,0.0225000,0.0225000,inf,nan,3028450.7937716,184856392.7783343,118136357.1569654,751057102.7004677,11184895.2983956,528409211.7020182,9729941804.9459343,101233940193.3456879,717876988115.9238281
0.0250000,0.0250000,0.0250000,inf,nan,2638506.6149417,123097864.7892526,78668431.1985940,500133935.2269459,7447943.5010555,351871458.4943899,6479076890.3089428,67409374591.2213135,478010963174.6831665
0.0275000,0.0275000,0.0275000,inf,nan,2672468.2517229,83106730.9617457,53111459.2426469,337650009.4670516,5028218.3001161,237555443.4824701,4373980577.9672585,45506229194.2233276,322685153607.7479858
0.0300000,0.0300000,0.0300000,inf,nan,3137077.7471065,56846805.1323133,36329712.0584999,230955139.4969911,3439399.5227062,162490005.7602424,2991659056.9349060,31123378398.2881660,220689226962.4031982
0.0325000,0.0325000,0.0325000,inf,nan,3355475.2297760,39375937.6430099,25164786.5838062,159969851.4847499,2382410.5734198,112548157.3488890,2071975778.8721411,21554177714.8592300,152829167774.6068115
0.0350000,0.0350000,0.0350000,inf,nan,2302728.0112223,27608204.6836706,17644549.3350406,112156310.9343111,1670508.1737856,78908859.3849256,1452498446.8133867,15108566317.2636223,107120006052.8664703
0.0375000,0.0375000,0.0375000,inf,nan,1653836.0573453,19589004.6466999,12519867.2416989,79573125.5847486,1185412.6556632,55984917.2690407,1030343147.1248267,10716066634.4079685,75970511057.5421753
0.0400000,0.0400000,0.0400000,inf,nan,1266288.9461493,14063552.4117865,8988842.4819870,57122187.3347951,851194.2913221,40189539.5612951,739461662.4704875,7689465562.8906918,54507349630.0864868
0.0425000,0.0425000,0.0425000,inf,nan,1060072.9168394,10216050.6990468,6530123.1382179,41488954.2154472,618488.7119267,29190769.3324066,536912491.1758331,5581968442.2696180,39562101361.7453690
0.0450000,0.0450000,0.0450000,inf,nan,994340.5208813,7509732.4256944,4800678.1761510,30492559.2680823,454816.8331451,21454250.8233134,394441291.9712008,4099596020.9049749,29050026373.5488701
0.0475000,0.0475000,0.0475000,inf,nan,1056084.2436647,5587414.8560981,3572244.0877668,22681771.9104953,338566.8055338,15958966.5663995,293246422.2726812,3046721385.1570611,21583843358.6986427
