# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,953841.7119150,1736267.9361976,1117023.3040657,6940557.6881051,109946.2621399,4887873.4335649,86758199.6962353,881263226.5358056,6144999217.5989742
0.0025000,0.0025000,0.0025000,inf,nan,703258.4560680,1417349.9089384,911714.2184141,5666888.7040371,89669.9241703,3990817.4162460,70861019.1223977,719929955.0740156,5020729888.2028427
0.0050000,0.0050000,0.0050000,inf,nan,543873.9963025,1162017.1586022,747352.1591943,4647010.3637677,73445.4507593,3272515.7560175,58128010.7679436,590686892.0739950,4119983970.0720043
0.0075000,0.0075000,0.0075000,inf,nan,448944.9369317,956699.1677325,615196.1388733,3826785.4408568,60406.5869640,2694836.3783145,47884905.2125287,486700362.6295280,3395184215.3461070
0.0100000,0.0100000,0.0100000,inf,nan,403261.8757811,790919.5082079,508498.4221571,3164415.8444625,49884.8094923,2228338.5764094,39611008.0549675,402692468.8807748,2809581625.7305374
0.0125000,0.0125000,0.0125000,inf,nan,399727.4273722,656545.5410577,422021.1302628,2627451.0473648,41361.3461916,1850165.7996557,32901981.8971093,334564160.8523242,2334632529.4483066
0.0150000,0.0150000,0.0150000,inf,nan,437818.5498297,547229.8789376,351676.3959132,2190561.0510742,34431.4614557,1542476.9707136,27442138.6031938,279114615.2952999,1948045793.9449711
0.0175000,0.0175000,0.0175000,inf,nan,523486.4077092,457992.5841793,294257.1929926,1833870.4456009,28777.7436987,1291273.0299617,22983711.0640074,233831293.3737547,1632321836.5257616
0.0200000,0.0200000,0.0200000,inf,nan,670468.8354610,384907.0390963,247234.9612677,1541705.7972797,24150.0240884,1085514.6223870,19331266.3725557,196732063.3854451,1373653913.6261284
0.0225000,0.0225000,0.0225000,inf,nan,903404.3635368,324862.5008947,208606.6381126,1301648.7705064,20350.2001550,916455.1390572,16329922.0887863,166245836.1483077,1161097390.1889663
0.0250000,0.0250000,0.0250000,inf,nan,1263700.4995566,275383.6330830,176778.3992741,1103816.4125791,17220.7035036,777133.7688802,13856388.3192275,141121817.0686205,985938133.4092109
0.0275000,0.0275000,0.0275000,inf,nan,1820053.5170676,234492.5735541,150476.8050293,940311.0347857,14635.6878583,661988.0112405,11812119.6092272,120360124.7312935,841209585.4153079
0.0300000,0.0300000,0.0300000,inf,nan,2687267.5894482,200602.9202413,128680.5097785,804797.3551646,12494.2580832,566555.8295249,10118050.1105287,103158444.4278208,721321418.9767894
0.0325000,0.0325000,0.0325000,inf,nan,4060442.1215148,172437.7930816,110567.4828971,692175.6426085,10715.2385426,487245.4261236,8710523.2240683,88870779.7415352,621772384.4393137
0.0350000,0.0350000,0.0350000,inf,nan,6278537.5513360,148966.1565005,95473.9937131,598327.6766208,9233.1087524,421156.3071812,7538127.3410253,76975382.1367185,538927030.7947826
