# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,36138326.4016120,15357377.2634940,9839032.8270780,62034447.2760777,944703.7581399,43660655.4262246,793580656.5413207,8187263585.2041845,57715559442.5298309
0.0025000,0.0025000,0.0025000,inf,nan,21367757.2050464,11140755.6826946,7137630.1869902,45000875.7174718,685252.0013078,31672294.2938497,575627201.1215883,5938223207.6705475,41858786146.9522324
0.0050000,0.0050000,0.0050000,inf,nan,13065127.5091147,8185348.2816854,5244233.4287962,33062117.6669870,503415.0148430,23269699.6432314,422866213.0310861,4361918616.9264059,30745227710.2620087
0.0075000,0.0075000,0.0075000,inf,nan,8261381.3084699,6091814.9809020,3903000.1101416,24605024.1440932,374614.4641057,17317524.7858973,314656497.9137632,3245349871.4631505,22873102694.8118477
0.0100000,0.0100000,0.0100000,inf,nan,5422433.9181736,4593412.4245049,2943038.2003135,18552068.4703916,282433.6206686,13057398.3912451,237210342.2493864,2446238699.2038279,17239258959.0388908
0.0125000,0.0125000,0.0125000,inf,nan,3730675.6595182,3510125.4956791,2249019.5258186,14176062.4710264,215793.9400833,9977520.1916799,181222757.6717172,1868564518.0389416,13166688420.6684380
0.0150000,0.0150000,0.0150000,inf,nan,2741519.3179718,2719285.4831552,1742355.7358584,10981469.6001424,167146.4952607,7729128.1693674,140352848.5605473,1446893570.2117722,10194038386.8701649
0.0175000,0.0175000,0.0175000,inf,nan,2214139.2533507,2136535.7219790,1369003.5900345,8627516.1706777,131300.3551879,6072383.6027353,110239996.6993646,1136226867.8456998,8004033708.3050537
0.0200000,0.0200000,0.0200000,inf,nan,2027203.0829374,1703368.4086791,1091480.2007728,6877846.5477699,104655.4522913,4840937.9782438,87859682.8131960,905352872.5943927,6376609339.0657282
0.0225000,0.0225000,0.0225000,inf,nan,2139064.5455034,1378881.5010887,883581.9553222,5567225.2074075,84695.2141430,3918497.6288471,71097427.3418414,732450960.7335460,5157912232.6384583
0.0250000,0.0250000,0.0250000,inf,nan,2574599.5428726,1134275.0380816,726858.4989209,4579304.5895778,69647.8160795,3223176.5709186,58464321.1458938,602155962.6605507,4239604650.6720347
0.0275000,0.0275000,0.0275000,inf,nan,3433039.3934166,949144.1792381,608237.8193576,3831650.7525339,58258.0266507,2696957.4417991,48905421.8751236,503580987.8172738,3544923929.7519627
0.0300000,0.0300000,0.0300000,inf,nan,4920145.0628068,808962.5707790,518413.9348651,3265577.3261730,49632.3195778,2298536.5578831,41669673.9646586,428975114.6100511,3019218404.9242978
0.0325000,0.0325000,0.0325000,inf,nan,6634991.2842753,703362.2188490,450744.8776541,2839196.9478569,43133.0110913,1998433.4631518,36220997.3314135,372805901.6953287,2623478561.7032080
0.0350000,0.0350000,0.0350000,inf,nan,4482136.1276587,624951.8828518,400495.6886489,2522648.0499037,38305.5426609,1775631.5078085,32177210.4332751,331129123.0163458,2329893275.2680993
0.0375000,0.0375000,0.0375000,inf,nan,3163159.2300072,568503.7561509,364317.3606988,2294809.3493491,34828.4308258,1615265.4836219,29267989.0462432,301154933.1394219,2118790992.3324542
0.0400000,0.0400000,0.0400000,inf,nan,2372428.4574233,527371.4938523,337951.9951370,2128887.9996429,32295.6308643,1498476.3773848,27153347.3155268,279399126.5318713,1965731116.6964030
0.0425000,0.0425000,0.0425000,inf,nan,1939063.7692306,486700.1416555,311882.3090459,1964770.1543489,29789.4147663,1382958.5098278,25059099.4191074,257831702.3691840,1813885947.6255698
0.0450000,0.0450000,0.0450000,inf,nan,1774146.5600249,458930.2879552,294078.8699037,1852758.4705902,28076.5022886,1304114.3330494,23631066.9071905,243134465.7754946,1710455837.7767136
0.0475000,0.0475000,0.0475000,inf,nan,1844835.5656901,437354.9608964,280249.2413477,1765857.4195489,26753.6268042,1242941.7788774,22529922.7143713,231859452.7952811,1631410542.7943199
0.0500000,0.0500000,0.0500000,inf,nan,2165136.7204035,390896.7312081,250474.0180441,1578345.2824778,23894.4369688,1110959.0841420,20136366.2160326,207205840.3449979,1457820819.5072913
0.0525000,0.0525000,0.0525000,inf,nan,2799816.0129402,352972.2825130,226166.7946968,1425295.8691987,21560.2329674,1003232.2722826,18183374.7680851,187095098.6439626,1316243685.9181681
0.0550000,0.0550000,0.0550000,inf,nan,3882933.3059259,322070.7271915,206359.6222200,1300605.7290058,19658.0959632,915465.6742696,16592860.5486666,170721550.9471788,1200999317.1724908
0.0575000,0.0575000,0.0575000,inf,nan,5658195.8759773,296973.7996168,190272.0043440,1199353.7196821,18113.1005817,844195.7286788,15301869.6951739,157435723.4719543,1107509370.1649613
0.0600000,0.0600000,0.0600000,inf,nan,8230996.4677441,276693.5999720,177271.0163000,1117549.4681551,16864.4861491,786613.9486596,14259362.3892727,146711110.1256059,1032062613.9273940
0.0625000,0.0625000,0.0625000,inf,nan,5639790.2375686,260424.1695760,166840.2844996,1051937.7086388,15862.6789658,740429.2157092,13423708.0403426,138118317.1718618,971632596.5866015
0.0650000,0.0650000,0.0650000,inf,nan,3926570.1285117,247503.7366509,158555.8019917,999845.7295266,15066.9710357,703760.4134940,12760732.1976773,131304902.0884994,923735463.7733067
