# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,3525650.3346338,854985407.0700688,547758801.2086903,3453742430.3852687,52623971.7841188,2430770618.6415029,44193061763.3360519,456040333566.3905640,3215394212610.2382812
0.0025000,0.0025000,0.0025000,inf,nan,2842499.7971388,536916605.7972794,343981239.7527890,2168922577.9583149,33044961.0316526,1526503345.4916046,27753573804.5601845,286400978732.7244873,2019342163673.2363281
0.0050000,0.0050000,0.0050000,inf,nan,2610862.1660907,343137044.0788918,219832297.2254734,1386161222.4413018,21116836.7432117,975589153.5392442,17738027730.1171799,183050646685.5767517,1290666175054.5539551
0.0075000,0.0075000,0.0075000,inf,nan,2771679.8819587,222945560.1671672,142829134.2924687,900654549.1335484,13718538.8460649,633885350.9443923,11525918409.6236248,118948180353.7009430,838710287863.9425049
0.0100000,0.0100000,0.0100000,inf,nan,3354650.8565605,147143996.1096057,94265307.5011063,594458480.3104091,9052702.1212068,418381883.7015137,7608125623.5064459,78520862564.7555084,553677701943.5347900
0.0125000,0.0125000,0.0125000,inf,nan,4485914.7985204,98589205.5120658,63157692.0877435,398324264.3290851,6064047.7428004,280340890.5008245,5098594409.7007322,52625420497.8955460,371102933864.8593140
0.0150000,0.0150000,0.0150000,inf,nan,6426848.7671182,67032705.5715093,42940385.1628238,270853653.2640707,4121718.6226510,190625935.2936067,3467622173.1016603,35795801514.4198380,252447039770.7194824
0.0175000,0.0175000,0.0175000,inf,nan,9660229.3598691,46243608.5373838,29621445.4479782,186877203.6478837,2842171.2479805,131522554.3833239,2393157083.5448794,24708713474.7552795,174278784268.7568970
0.0200000,0.0200000,0.0200000,inf,nan,15062601.4355888,32373425.0389923,20735267.2269702,130849019.8924658,1988515.7854442,92089419.6037252,1676282648.5717142,17311505446.7269936,122125693105.4074860
0.0225000,0.0225000,0.0225000,inf,nan,24247491.8477875,23009810.2570124,14736341.5419934,93024428.2692343,1412266.6441224,65468152.2625117,1192310323.8983514,12317489508.9047909,86915778248.5333710
0.0250000,0.0250000,0.0250000,inf,nan,34568198.2500963,16619664.7280304,10642466.4533103,67210418.5560430,1019061.1656032,47300064.6665103,861995929.2256827,8908921003.6336708,62883374735.2404861
0.0275000,0.0275000,0.0275000,inf,nan,20912394.7570261,12216149.3410462,7821413.1151277,49420569.3589898,748162.1366783,34779485.1497457,634329058.4152691,6559400911.1270609,46316971639.0206528
0.0300000,0.0300000,0.0300000,inf,nan,13242346.4423186,9156606.6475375,5861460.0471500,37058758.5388250,560018.7035292,26079246.7019462,476088347.0738235,4926095167.6072216,34799291487.8854218
0.0325000,0.0325000,0.0325000,inf,nan,8903668.2574768,7018215.3025340,4491729.0166033,28416869.1613709,428612.4518690,19997168.4486910,365414314.0982219,3783411149.4924321,26739664777.1945534
0.0350000,0.0350000,0.0350000,inf,nan,6537164.0533061,5520495.0944921,3532536.9719633,22326360.4614542,336687.6085825,15713938.8322743,285362830.9887940,2942360051.6479383,20734236262.3782310
0.0375000,0.0375000,0.0375000,inf,nan,5458760.1252227,4381235.2960756,2807757.6101514,17683858.3837795,269879.6858203,12446745.1635830,225809492.3423971,2326813097.6254869,16389310172.4308491
0.0400000,0.0400000,0.0400000,inf,nan,5374043.6848249,3578055.6208985,2293612.1348951,14433160.9043933,220746.0250883,10159142.1420429,184048136.8666293,1894747551.1891367,13337472476.2135391
0.0425000,0.0425000,0.0425000,inf,nan,6262826.7547545,3028875.9717291,1942251.9133659,12207677.7923740,187278.9155667,8593130.7606958,155381852.4723002,1597654014.3546546,11236502147.9847889
0.0450000,0.0450000,0.0450000,inf,nan,6300652.3296948,2672964.4187492,1714788.2665182,10761789.9381876,165754.0730171,7575855.0058723,136660022.4234373,1402968746.0872333,9856552155.5694218
