# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,10541907522409.5585938,2611326025295860736.0000000,1700684450386167808.0000000,10152986980973180928.0000000,179727470419548320.0000000,7162878582480736256.0000000,119619650885834686464.0000000,1168053941006012514304.0000000,7922207224548191895552.0000000
0.0025000,0.0025000,0.0025000,inf,nan,1493984109138.5190430,197940725507427392.0000000,128913322410147120.0000000,769605017209539712.0000000,13623494484477952.0000000,542952266643905216.0000000,9067270914999849984.0000000,88539478672440541184.0000000,600510021849169526784.0000000
0.0050000,0.0050000,0.0050000,inf,nan,300936095896.8334351,23636781899352876.0000000,15393982589134714.0000000,91901178651419536.0000000,1626828246783531.5000000,64835795161371096.0000000,1082753967770901504.0000000,10572803303492825088.0000000,71708964621066764288.0000000
0.0075000,0.0075000,0.0075000,inf,nan,78609516847.4869080,3882234902521268.5000000,2528392257162022.0000000,15094354488810974.0000000,267199199694327.8437500,10648987204163594.0000000,177837461184088064.0000000,1736535311923465984.0000000,11777874392585523200.0000000
0.0100000,0.0100000,0.0100000,inf,nan,27495935776.3584976,807210385434675.8750000,525713803740777.5625000,3138480829178935.0000000,55557162599731.7890625,2214181613391725.0000000,36976703334658528.0000000,361067633189363328.0000000,2448904554113106944.0000000
0.0125000,0.0125000,0.0125000,inf,nan,13183252289.1229877,201231239626206.9375000,131056340812378.3750000,782398752349186.1250000,13849964810820.1406250,551978178175058.4375000,9218003436002250.0000000,90011342200958352.0000000,610492788218456064.0000000
0.0150000,0.0150000,0.0150000,inf,nan,5496614175.2443819,57930648999714.8046875,37728628837257.7421875,225237736002363.7187500,3987140835518.0585938,158904030226625.1250000,2653688138485561.0000000,25912556291407412.0000000,175749282170949152.0000000
0.0175000,0.0175000,0.0175000,inf,nan,3555488784.3511353,18745788974805.4843750,12208613350610.5722656,72884722433060.7187500,1290199194040.9836426,51419785662994.4375000,858707501199649.7500000,8385049636129775.0000000,56870748104110280.0000000
0.0200000,0.0200000,0.0200000,inf,nan,2015704289.0313268,6682995780671.4853516,4352449929552.8720703,25983879947721.7460938,459964176322.8251953,18331489615446.7460938,306134863184371.8750000,2989325330385062.0000000,20274795846769244.0000000
0.0225000,0.0225000,0.0225000,inf,nan,900961153.2043538,2585013553042.1147461,1683547566945.3662109,10050685681406.7753906,177916123456.9224854,7090705446437.7607422,118414406344985.7968750,1156285163119101.0000000,7842387004431551.0000000
0.0250000,0.0250000,0.0250000,inf,nan,430309196.3709015,1071988205326.7864990,698156086419.2218018,4167954379366.9619141,73780565602.6081238,2940469682134.6347656,49105700392111.2031250,479504137447437.9375000,3252188402280346.5000000
