# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,12186161.1339647,5054994858.7856646,3238582296.0782132,20419481079.7482147,311162026.0944202,14371400096.0972538,261275140966.8426819,2696136476398.3662109,19009439233847.9140625
0.0025000,0.0025000,0.0025000,inf,nan,7578164.2349099,2961537580.5700841,1897360186.3792248,11963130325.2363091,182292179.5323280,8419746336.5481901,153075181766.5658569,1579619432965.0500488,11137367412603.6503906
0.0050000,0.0050000,0.0050000,inf,nan,4844409.1983151,1775918480.8151715,1137765191.0640540,7173927888.4639368,109307327.2657051,5049063196.3966799,91797151797.7465668,947293306164.0655518,6679127766012.3437500
0.0075000,0.0075000,0.0075000,inf,nan,3185996.9150438,1089103575.6592150,697740038.6761206,4399614779.5518103,67027705.4793113,3096476343.0763607,56300166289.4966736,581004415075.4464111,4096611223381.9326172
0.0100000,0.0100000,0.0100000,inf,nan,2163876.2684660,683094827.8843684,437619139.6247572,2759606150.7711215,42033568.3031717,1942222443.0533228,35317031194.0294342,364486219160.9862671,2570072305214.9379883
0.0125000,0.0125000,0.0125000,inf,nan,1530864.4812340,438811890.9544363,281110837.5099556,1772887306.9004834,26994445.8498849,1247759117.2692206,22693118436.8588867,234229036525.3025208,1651732144555.3696289
0.0150000,0.0150000,0.0150000,inf,nan,1145697.3852195,288806243.9555628,185014811.6722565,1166828074.9444818,17766302.6211061,821214689.3912503,14935205577.6600895,154152487561.5667114,1087036383264.6282959
0.0175000,0.0175000,0.0175000,inf,nan,927989.1885003,192300215.3439273,123185804.0694006,777003703.6909454,11825697.1027432,546852634.8019588,9947540114.1275444,102686255603.1224060,724178786710.2196045
0.0200000,0.0200000,0.0200000,inf,nan,834446.3191672,130845209.7583260,83813011.7975992,528765363.5928063,8042709.4290958,372140067.1679986,6771478720.9633875,69913907114.1541595,493123057808.7924805
0.0225000,0.0225000,0.0225000,inf,nan,846764.9914333,91147397.4024645,58379471.7374492,368413197.4594436,5599023.6012288,259282577.9913809,4719913407.5082960,48745086778.7851868,343877839705.1108398
