# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,217118007.7648084,199617203471.1548157,132150920965.6164246,746975722555.3817139,15343274658.2356682,528256531036.3713379,8095241274894.4521484,74701148323740.5937500,486767445178845.9375000
0.0025000,0.0025000,0.0025000,inf,nan,184212902.2693115,106119949039.7646027,70253682738.8861847,397105455733.8031616,8156714463.3262320,280830470200.9855347,4303576410530.5234375,39712489515963.1015625,258774462871995.4062500
0.0050000,0.0050000,0.0050000,inf,nan,222377967.5480735,58217048286.6009979,38540915689.6790543,217850922303.7329712,4474721105.5509291,154062789402.3536377,2360932414785.0249023,21786191768655.5976562,141963179327107.7812500
0.0075000,0.0075000,0.0075000,inf,nan,287545715.4069730,32860123250.3188934,21754081619.9733582,122964270727.1263123,2525700341.6101089,86959546542.7508545,1332612139656.3815918,12297074290552.7519531,80130222048917.4375000
0.0100000,0.0100000,0.0100000,inf,nan,167785136.0258774,19034400455.4999504,12601156406.5672741,71227820323.3397980,1463011621.4866221,50371855408.4388428,771925565421.2011719,7123179152210.3691406,46416103091030.1953125
0.0125000,0.0125000,0.0125000,inf,nan,101200293.6032588,11289875582.4084778,7474116794.9860249,42247454129.3024216,867745806.3253387,29877124055.8223305,457854669149.3734131,4225000219230.7324219,27530999472114.0546875
0.0150000,0.0150000,0.0150000,inf,nan,63103452.3522535,6843341767.4996548,4530418599.3173027,25608307133.8077278,525974794.5263865,18110025183.0503044,277529967589.9855957,2561002442631.5166016,16688063900185.4062500
0.0175000,0.0175000,0.0175000,inf,nan,40928635.4317916,4231817941.1620250,2801536317.6145458,15835847455.6451912,325248378.4203466,11199004189.6514740,171622052730.7658691,1583706904225.9011230,10319815947320.1152344
0.0200000,0.0200000,0.0200000,inf,nan,28163288.6262932,2665643444.6166720,1764697408.4350169,9975133250.0722923,204870417.7820156,7054344778.9588747,108107178682.8105621,997605389203.9378662,6500665840235.8251953
0.0225000,0.0225000,0.0225000,inf,nan,21561480.0781160,1708062858.9072423,1130760350.8189349,6391807517.7068720,131270423.4181864,4520239980.6162224,69273234359.7953796,639254339432.8986816,4165583093144.8593750
