# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,4953539.6151814,7906006916.4487600,5094305291.6267900,31512726892.9061203,506089222.9677308,22197448977.3541336,391795754928.9171753,3966290622644.9501953,27592068286496.1992188
0.0025000,0.0025000,0.0025000,inf,nan,3227259.5599009,4550808896.9165831,2932350661.4056945,18139206905.5293350,291308094.5335426,12777189510.3481445,225524166409.0552063,2283064781355.4067383,15882473067689.6386719
0.0050000,0.0050000,0.0050000,inf,nan,2147821.8969568,2682836581.3106751,1728705151.5660677,10693628172.9720325,171731733.4017127,7532550841.2936487,132953953499.6853485,1345943634824.0952148,9363258383601.9316406
0.0075000,0.0075000,0.0075000,inf,nan,1459545.3796018,1616976622.2410295,1041908772.2559311,6445195542.3708496,103502383.5729836,4539970480.3214016,80133496377.4238281,811223172817.9777832,5643399877661.2041016
0.0100000,0.0100000,0.0100000,inf,nan,1013471.3260508,994926098.5171436,641085319.9312892,3965747881.5649519,63683226.7030963,2793456773.8505917,49306647086.0484543,499151741905.2117310,3472430346179.7797852
0.0125000,0.0125000,0.0125000,inf,nan,720897.3399605,624306627.2814451,402273822.5108609,2488483016.3954082,39959170.5582728,1752876993.3262389,30939845889.6490135,313217794684.7218628,2178953858007.5444336
0.0150000,0.0150000,0.0150000,inf,nan,528035.7294275,399290472.2589554,257283122.4264717,1591581279.8563497,25555685.3971349,1121102871.7043927,19788656177.0528297,200330064515.7690430,1393633656827.8420410
0.0175000,0.0175000,0.0175000,inf,nan,401862.9631787,260340694.4863266,167750014.9466335,1037733716.5361667,16661551.2451752,730974834.0872270,12902640166.6752586,130620232442.9654236,908686630525.8687744
0.0200000,0.0200000,0.0200000,inf,nan,322068.1930327,173259853.6154952,111639058.2890956,690632247.0441754,11087653.3166606,486477963.5116488,8587092055.2208338,86932192249.7183075,604763934002.5599365
0.0225000,0.0225000,0.0225000,inf,nan,276426.1538943,118023990.2534626,76047633.9138248,470462995.4048722,7552187.1259922,331391657.9247012,5849692207.5608034,59220338769.6634674,411981908520.6473389
0.0250000,0.0250000,0.0250000,inf,nan,258165.1865918,82698149.7460219,53285351.8093590,329654142.8097271,5291160.5338493,232206504.3241321,4098983185.4390731,41497135815.2767258,288687416137.3197021
0.0275000,0.0275000,0.0275000,inf,nan,264566.6695350,60051418.3946764,38692914.9076862,239383776.2960585,3841705.8585875,168620455.4012947,2976623401.5820198,30134961384.5131378,209644390879.1972046
0.0300000,0.0300000,0.0300000,inf,nan,296408.0906913,45636751.9677988,29404837.5914318,181926259.3837829,2919160.8827577,128147640.4084988,2262230385.6626549,22902802726.2832642,159332474460.5408325
0.0325000,0.0325000,0.0325000,inf,nan,358098.4824093,36681488.1948583,23634536.7110040,146229912.7247907,2346045.7798660,103003299.3322688,1818398538.1731544,18409651739.7528839,128074919123.0402069
0.0350000,0.0350000,0.0350000,inf,nan,429319.3181355,29440728.2364988,18968943.5091726,117368768.7400729,1882770.1193255,82673556.4445696,1459620639.4627991,14778211306.9852638,102815714006.6494141
0.0375000,0.0375000,0.0375000,inf,nan,583606.4140194,21934449.6825346,14132332.0569487,87447692.6548468,1402435.5052208,61597304.1689471,1087587797.9147055,11011886710.2449474,76614337002.6962891
0.0400000,0.0400000,0.0400000,inf,nan,846037.6666905,16658842.4611705,10733053.2044168,66418122.4473264,1064869.0739741,46784188.5694430,826105538.1747748,8364714338.2753239,58198527478.2312088
0.0425000,0.0425000,0.0425000,inf,nan,1197831.9225152,12913164.2010358,8319580.5070434,51486922.5442640,825217.8585236,36266736.2468796,640446669.0172521,6485138304.4916248,45122640486.8842239
0.0450000,0.0450000,0.0450000,inf,nan,1733293.3656420,10223977.8721048,6586853.1730064,40766984.3221847,653178.8180716,28715675.6477913,507148644.4456912,5135638958.1176491,35734340705.1809692
0.0475000,0.0475000,0.0475000,inf,nan,2559632.7407971,8268891.6585803,5327137.2285525,32973258.7799508,528117.2363604,23225823.6142395,410234354.9403951,4154474605.0999651,28908453417.5223770
0.0500000,0.0500000,0.0500000,inf,nan,3857196.4690872,6826807.4325421,4397967.7385601,27224450.3487116,435882.0300487,19176399.2512660,338746595.7721817,3430722054.6060953,23873330670.1693687
0.0525000,0.0525000,0.0525000,inf,nan,5936291.8965502,5745161.1771685,3701039.9359496,22912439.3112428,366708.7650594,16139045.5756923,285124601.2277490,2887841706.3445239,20096519623.4952011
0.0550000,0.0550000,0.0550000,inf,nan,9344593.0301127,4894821.4041552,3153168.7717617,19522330.4980800,312343.0940258,13751085.5311282,242962717.3338746,2460961138.8906693,17126597735.5467873
0.0575000,0.0575000,0.0575000,inf,nan,9020096.3925607,4197266.8951306,2703722.8426498,16741422.7371819,267743.5696484,11792230.9245280,208379415.7688164,2110828985.9718235,14690724727.3211136
0.0600000,0.0600000,0.0600000,inf,nan,6134149.1102956,3571160.1770054,2300381.2988579,14244735.9551151,227746.4332246,10033623.2964556,177316327.8651967,1796238401.0339630,12501612837.5461674
0.0625000,0.0625000,0.0625000,inf,nan,4297726.7241402,2848890.9910300,1833963.1843517,11380827.1562438,180969.5922278,8015565.1443425,142171883.5368211,1444052930.3186340,10070699147.6103172
