# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,2901008.4662089,156279805.4864477,99375579.7553342,642356154.4144250,9137944.4710017,451604614.2604421,8531105536.7584553,90235631582.0373077,647287999677.9333496
0.0025000,0.0025000,0.0025000,inf,nan,2777536.3903521,102858627.0442230,65406987.7460916,422761325.6264265,6014788.3551436,297220565.0976371,5614094650.2094250,59377404605.3811722,425910925720.5081787
0.0050000,0.0050000,0.0050000,inf,nan,3097443.8188103,68839905.8982767,43775747.7086852,282922563.8650402,4026006.8971718,198908262.8660986,3756532455.6832838,39726826115.2003479,284937844067.0273438
0.0075000,0.0075000,0.0075000,inf,nan,3921364.2175706,46848312.0905826,29792123.4827138,192522949.4344581,2740379.4351448,135353675.7440504,2555705359.2955022,27023711051.9030418,193806168521.5339355
0.0100000,0.0100000,0.0100000,inf,nan,5433961.5927292,32428736.8423812,20623258.2547623,133249327.9161314,1897428.8013508,93681910.7553656,1768350308.6201158,18694648331.5506554,134054214955.0335541
0.0125000,0.0125000,0.0125000,inf,nan,8004016.0249456,22846340.8242680,14530161.5403908,93859831.2132116,1337260.2927584,65989478.8855362,1245134789.7398360,13159885998.1209850,94348797477.8083496
0.0150000,0.0150000,0.0150000,inf,nan,10055307.1130945,16396861.8638019,10429154.9060315,67348850.7889464,960235.6639911,47351155.1367647,892998054.5975362,9434951217.7288113,67627251312.5484695
0.0175000,0.0175000,0.0175000,inf,nan,14680861.1173388,12003287.2762028,7635408.3577585,49289130.4247580,703390.8897366,34654401.8811786,653128464.7794669,6897679626.1398516,49426101683.4325027
0.0200000,0.0200000,0.0200000,inf,nan,23723099.7113813,8976128.9654514,5710506.7983126,36846358.4775903,526419.7663654,25906586.9382921,487873895.3660485,5149744561.6045008,36887674304.6602325
0.0225000,0.0225000,0.0225000,inf,nan,41076382.9894208,6868749.1743607,4370456.3222724,28184471.7696549,403215.1021936,19816887.9561167,372842100.7577170,3933089133.7468486,28160578190.7486038
0.0250000,0.0250000,0.0250000,inf,nan,34105745.5216419,5388792.5806194,3429366.8551387,22101587.8678600,316690.4318969,15540338.0227455,292064589.9003455,3078766034.5015244,22032680838.6457214
0.0275000,0.0275000,0.0275000,inf,nan,19255862.0987824,4343239.7805665,2764513.6519279,17804139.5842213,255567.5764149,12519033.1361737,234996270.7848913,2475197173.2246852,17703400236.3161125
0.0300000,0.0300000,0.0300000,inf,nan,11388801.6184790,3603901.2706259,2294396.3530206,14765030.4132728,212359.3828211,10382409.8852702,194631143.4842736,2048239378.1133542,14640692302.3952503
0.0325000,0.0325000,0.0325000,inf,nan,7056405.9065420,3085514.3669104,1964811.9632283,12633593.6418600,182089.4065146,8883943.3043992,166306075.1467700,1748528763.1370170,12490253802.1545162
