# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,7783840.3841125,5937585141.8374100,3804034145.1700292,23984634557.1650314,365492933.9323181,16880586191.0381851,306891757225.2391968,3166855721186.3388672,22328277693109.3125000
0.0025000,0.0025000,0.0025000,inf,nan,4988615.9730698,3455544713.1664062,2213857276.5144610,13958631522.2009029,212702434.1239060,9824197533.6116600,178607813972.8417664,1843090810421.3962402,12994987208653.7148438
0.0050000,0.0050000,0.0050000,inf,nan,3296583.1876603,2059076285.1686928,1319176882.0303490,8317718059.3479156,126738067.0153486,5854072822.7997952,106431965818.2253723,1098309309434.0317383,7743870876141.8720703
0.0075000,0.0075000,0.0075000,inf,nan,2258968.7417485,1254963829.6810009,804002468.4620526,5069588808.8931561,77237880.5468027,3568010116.2446780,64872384790.5709610,669459940142.2521973,4720265536527.5068359
0.0100000,0.0100000,0.0100000,inf,nan,1624066.5502853,781995795.1866285,500986837.9767305,3159040974.2142754,48124679.5666022,2223351111.0078959,40425949640.3617783,417192036932.0416870,2941612327663.6279297
0.0125000,0.0125000,0.0125000,inf,nan,1249368.3694043,496934017.4065983,318354859.6278772,2007566684.5008786,30576765.6402620,1412932892.9408619,25693077170.7067947,265166302000.2159424,1869761109991.1799316
0.0150000,0.0150000,0.0150000,inf,nan,1055840.7626580,322600861.8914117,206663503.7846478,1303374921.2609015,19844921.1534846,917315902.1576343,16683310581.1218891,172197850828.1453857,1214299120096.7136230
0.0175000,0.0175000,0.0175000,inf,nan,1004277.1553706,214255146.3317044,137248342.4186988,865736564.2899631,13174982.6083904,609301434.2520880,11084179440.2936249,114424118276.8766632,806981147785.2613525
0.0200000,0.0200000,0.0200000,inf,nan,977214.7567322,145945434.0953850,93483035.7964358,589822172.1126944,8969459.1447496,415109641.1118222,7554360668.0435791,78003847525.4839478,550217959935.1184082
0.0225000,0.0225000,0.0225000,inf,nan,1008370.0674626,102330733.1439926,65539072.0110779,413662347.6352502,6284023.5171809,291125948.1821131,5300931233.1570749,54754739291.8244171,386319198391.9080811
