# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,4033389567639.0249023,433739433374983104.0000000,281919767322067008.0000000,1694265442512404224.0000000,29451904230235012.0000000,1194946623477986560.0000000,20163859132005232640.0000000,198235750820866260992.0000000,1350961152185017040896.0000000
0.0025000,0.0025000,0.0025000,inf,nan,764843402281.5009766,50344368832106688.0000000,32722578669541576.0000000,196654299663366016.0000000,3418498285644753.5000000,138698096210526912.0000000,2340429961445423104.0000000,23009330100621651968.0000000,156806786764155781120.0000000
0.0050000,0.0050000,0.0050000,inf,nan,188070944046.6406250,8112066940456862.0000000,5272640299100481.0000000,31687215217336104.0000000,550827962048280.1875000,22348641404695104.0000000,377117145989328512.0000000,3707529407383040512.0000000,25266523225284636672.0000000
0.0075000,0.0075000,0.0075000,inf,nan,55907138480.2585602,1663719143808190.7500000,1081375760592458.5000000,6498790929115153.0000000,112970341072977.9218750,4583525152865801.0000000,77343669800318400.0000000,760384230550696704.0000000,5181959122192072704.0000000
0.0100000,0.0100000,0.0100000,inf,nan,19227575337.6418533,410510195634196.1250000,266821339617663.0312500,1603527849285622.7500000,27874579497451.0117188,1130950403624140.2500000,19083969927336100.0000000,187619101663265568.0000000,1278609520593182720.0000000
0.0125000,0.0125000,0.0125000,inf,nan,7469501515.5799522,117239128433399.8750000,76202494136747.6562500,457957475677983.7500000,7960802914124.4082031,322992326850260.6875000,5450262034355525.0000000,53582838252111264.0000000,365162857408053632.0000000
0.0150000,0.0150000,0.0150000,inf,nan,3330073795.3797712,37696867472936.3671875,24502018068158.4804688,147250865153504.0312500,2559702033316.4086914,103854401292596.5156250,1752468039715789.5000000,17228935415238032.0000000,117413849516469520.0000000
0.0175000,0.0175000,0.0175000,inf,nan,2019333325.9326499,13369659150102.6054688,8689942635925.4013672,52224339999843.4140625,907829447173.4425049,36833247382876.4765625,621534506943745.8750000,6110455556303308.0000000,41642277692883464.0000000
0.0200000,0.0200000,0.0200000,inf,nan,922202290.5349661,5149223034883.4804688,3346865419397.4750977,20113811569291.1171875,349643372760.5487061,14186047985258.7050781,239379366572777.6562500,2353396318170909.5000000,16038212352161834.0000000
0.0225000,0.0225000,0.0225000,inf,nan,450034664.5620416,2127609108720.6384277,1382892259259.6972656,8310833594787.1630859,144469094532.6479492,5861538615837.0341797,98909270291854.0781250,972400943083767.3750000,6626836660844056.0000000
0.0250000,0.0250000,0.0250000,inf,nan,239654347.3937105,934071569743.8424072,607122880082.1225586,3648656691556.1044922,63425305580.1420135,2573357005358.0551758,43423569452128.2734375,426907631234788.6250000,2909342292233874.5000000
0.0275000,0.0275000,0.0275000,inf,nan,143422503.5105797,432338214412.4402466,281008845253.6239624,1688793757784.7858887,29356553735.3209763,1191087445951.1450195,20098760831084.2656250,197595802560470.4375000,1346600052263006.0000000
