# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,73235428.4095795,2617553104.5635471,1686379934.6117332,10437129682.7388000,167377839.1710723,7351709721.4194899,129864545931.6179657,1315342256447.7863770,9153664633561.8808594
0.0025000,0.0025000,0.0025000,inf,nan,44734671.5193774,1583183008.4242363,1019976544.4072634,6312743494.1314163,101233420.0823169,4446572076.9774475,78546936722.3748474,795569090887.5295410,5536487830801.9414062
0.0050000,0.0050000,0.0050000,inf,nan,29489995.0881922,976906660.9426051,629377266.8112088,3895308928.9965143,62464577.3422794,2743778198.3419447,48467992170.1429825,490912743517.8933716,3416339784885.7348633
0.0075000,0.0075000,0.0075000,inf,nan,22262168.1390279,614080105.2427126,395623106.9807433,2448590323.4598360,39263662.2502756,1724737864.5451846,30467147703.0616379,308590036540.4943848,2147529155174.2314453
0.0100000,0.0100000,0.0100000,inf,nan,20312911.9554540,392723907.6963332,253012664.7999369,1565962169.3262479,25109301.6400516,1103031908.5955062,19484988489.1098328,197356458119.8409424,1373438070984.6616211
0.0125000,0.0125000,0.0125000,inf,nan,12413984.7321037,255240728.1711922,164438220.8775195,1017764772.9600359,16318284.4158291,716892477.0018879,12663984548.2452145,128269381059.0318604,892650645896.6152344
0.0150000,0.0150000,0.0150000,inf,nan,7788274.8029862,168417641.6076813,108501994.7315629,671567067.5249045,10766737.4976632,473037687.8219727,8356366951.4120226,84639296049.4212952,589022185363.2164307
0.0175000,0.0175000,0.0175000,inf,nan,5004597.3146218,112729203.1529884,72624518.8164992,449514472.5420419,7206073.1206029,316628283.5085444,5593431674.5331326,56654633485.2678528,394272558780.3264160
0.0200000,0.0200000,0.0200000,inf,nan,3288203.9503113,76487945.3329715,49276028.4835485,305005024.0730847,4888923.0739012,214838746.0621133,3795333929.6914577,38442402884.0348740,267530771385.2971497
0.0225000,0.0225000,0.0225000,inf,nan,2206886.9130027,52579170.8120157,33872814.9376814,209669925.4898467,3360334.9423887,147686647.8749790,2609094470.5941653,26427432602.5297813,183916679782.1363525
0.0250000,0.0250000,0.0250000,inf,nan,1512933.3931987,36602933.7330305,23580175.9024475,145965015.1517014,2338955.8342217,102814224.4726209,1816419331.4767070,18398717863.3004341,128043574598.3684387
0.0275000,0.0275000,0.0275000,inf,nan,1060924.2277904,25797556.1358328,16618879.2869150,102878468.9487099,1648193.9052307,72464963.0846509,1280293111.8194110,12968488315.0508137,90253754219.9458313
0.0300000,0.0300000,0.0300000,inf,nan,763712.9260057,18405317.6187892,11856501.9946266,73401592.3796225,1175655.9950098,51702077.5031441,913509396.2786043,9253466839.7952538,64400359059.8680267
0.0325000,0.0325000,0.0325000,inf,nan,568232.4977730,13292707.6686015,8562773.5749519,53014637.9111344,848863.9849868,37341947.1664695,659830572.5728496,6684045794.1604052,46519401508.4652710
0.0350000,0.0350000,0.0350000,inf,nan,441905.8103722,9719651.3874894,6260897.6139945,38766628.7628881,620497.6352903,27305962.8961017,482538547.5163404,4888322311.9200859,34022750801.7739029
0.0375000,0.0375000,0.0375000,inf,nan,364895.4573069,7197272.4831528,4635914.2001071,28708210.4324148,459299.1308309,20221038.5454808,357377998.1374201,3620623613.9480486,25200730236.1543159
0.0400000,0.0400000,0.0400000,inf,nan,325679.2031765,5399047.7868847,3477460.4329390,21537392.3185311,344391.8455061,15170078.3102728,268148502.6192263,2716861633.3876863,18911423451.4357491
0.0425000,0.0425000,0.0425000,inf,nan,318611.7352818,4104605.7699520,2643562.1534774,16375452.1453983,261686.5719539,11534128.1894756,203916220.3544215,2066291331.3004138,14384136368.6992340
0.0450000,0.0450000,0.0450000,inf,nan,342775.7703156,3163746.0385881,2037453.2323441,12623468.4443954,201580.7996679,8891320.2825589,157228786.8487234,1593430131.0044632,11093571830.3624172
0.0475000,0.0475000,0.0475000,inf,nan,401807.4905381,2473140.5037189,1592565.1417751,9869419.3387375,157468.9268257,6951435.0046303,122959380.8561357,1246349961.4122236,8678352158.6944351
0.0500000,0.0500000,0.0500000,inf,nan,371918.2318735,1961081.9783424,1262701.1512030,7827369.3033308,124767.0622280,5513065.4442197,97550047.4154986,989013189.5970931,6887683735.8035383
0.0525000,0.0525000,0.0525000,inf,nan,368227.7147057,1577396.8794603,1015537.5377805,6297247.0931411,100268.0404090,4435285.7364873,78511227.7811985,796203562.7597479,5546080640.4570436
0.0550000,0.0550000,0.0550000,inf,nan,402161.8149332,1286707.2894632,828282.6456416,5137978.8151629,81710.6051814,3618726.5368453,64087461.9072563,650140241.5064188,4529801171.0864439
0.0575000,0.0575000,0.0575000,inf,nan,478889.6677599,1063887.5785420,684749.8049689,4249371.5518198,67488.9181476,2992814.2101648,53031970.7055183,538194630.9894350,3750958908.0278192
0.0600000,0.0600000,0.0600000,inf,nan,610390.2793180,890973.0104320,573365.6991436,3559786.6100134,56454.9086057,2507088.1174084,44453276.6124382,451336858.7206467,3146711501.0258150
0.0625000,0.0625000,0.0625000,inf,nan,818077.1854443,755038.0328296,485803.4554374,3017679.2935015,47782.6249750,2125241.4041696,37709934.1279564,383069539.2407013,2671840564.1900687
0.0650000,0.0650000,0.0650000,inf,nan,1114682.9034499,646727.9967811,416036.7093533,2585744.1683685,40874.3654936,1820997.0462602,32337679.8385226,328689903.3731408,2293616714.6372457
0.0675000,0.0675000,0.0675000,inf,nan,1516630.7708840,559235.0212385,359679.8102576,2236831.3267358,35295.2062080,1575231.3506721,27998618.6203620,284775123.9401038,1988217874.0201759
0.0700000,0.0700000,0.0700000,inf,nan,2094713.1688352,487578.2846197,313524.1541563,1951076.5374660,30726.9925649,1373952.4938113,24445514.0807271,248820627.1582196,1738212225.3977978
0.0725000,0.0725000,0.0725000,inf,nan,2979909.8461008,428094.6726220,275210.0381428,1713870.1857760,26935.7797559,1206869.8854001,21496516.0074821,218984117.2267925,1530776848.8283494
0.0750000,0.0750000,0.0750000,inf,nan,3974820.9911219,378075.9227419,242992.8948089,1514410.3671608,23748.6387435,1066374.9985429,19017156.4754564,193903223.1084421,1356428709.2392392
0.0775000,0.0775000,0.0775000,inf,nan,3793330.6385997,335508.5664581,215575.7534393,1344665.8886970,21037.0339868,946810.9299404,16907446.4904522,172564807.4232347,1208115172.6467364
0.0800000,0.0800000,0.0800000,inf,nan,4365842.1018928,298886.5308912,191988.5114565,1198629.0032401,18704.8459776,843946.0417918,15092577.8548521,154210791.9052742,1080558650.0413091
