# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,27777908.3402629,6705738.7580304,4296633.4563234,27078846.4175043,412708.4418007,19058802.9841495,346144804.7181557,3569203716.7929807,25151269505.9141312
0.0025000,0.0025000,0.0025000,inf,nan,16917611.2284109,4970888.5642221,3185156.6910744,20071221.5335143,305956.3082549,14126751.7456694,256496443.3017109,2644268621.1369691,18630744605.6609879
0.0050000,0.0050000,0.0050000,inf,nan,10620048.9199373,3725463.6547873,2387234.6551561,15040663.2925771,229321.3627797,10586176.0199724,192145154.6216927,1980369133.3396437,13950631137.3347244
0.0075000,0.0075000,0.0075000,inf,nan,6871149.1560645,2823055.0602009,1809069.2129990,11395739.2450707,173793.3755360,8020821.3266092,145523102.7894601,1499411219.4945107,10560317195.5899086
0.0100000,0.0100000,0.0100000,inf,nan,4595175.9269366,2163303.2854432,1386364.4596616,8731035.0278393,133196.3691265,6145354.1664884,111442652.1507603,1147862462.3995383,8082365154.9016600
0.0125000,0.0125000,0.0125000,inf,nan,3200862.8959796,1676777.3633881,1074639.2313387,6766073.4075632,103257.8986556,4762372.7511908,86314810.5286271,888687082.5474365,6255648703.0962858
0.0150000,0.0150000,0.0150000,inf,nan,2356822.5780485,1315021.0622540,842850.0535952,5305105.8505062,80996.3929373,3734107.9906804,67634742.6449914,696036877.2396011,4897920713.5735216
0.0175000,0.0175000,0.0175000,inf,nan,1877146.9982281,1043934.9202344,669151.2497836,4210379.0672382,64313.8278348,2963608.2800796,53639700.1743268,551721341.1390066,3880925391.0595670
0.0200000,0.0200000,0.0200000,inf,nan,1662374.2117414,839334.3152358,538049.1655375,3384191.6030757,51722.3404337,2382110.7929339,43079423.4320282,442838390.9938059,3113693356.9302840
0.0225000,0.0225000,0.0225000,inf,nan,1669965.0134961,683941.1777087,438474.8815699,2756741.6071470,42159.0865252,1940488.6533708,35060643.2154092,360169735.5086520,2531227927.3161263
0.0250000,0.0250000,0.0250000,inf,nan,1902283.2736551,565329.2800065,362467.8513797,2277826.5613305,34859.7916613,1603409.1491238,28940869.7368049,297084841.3517751,2086777283.1772573
0.0275000,0.0275000,0.0275000,inf,nan,2407444.5372747,474509.6539513,304269.6479565,1911128.7952022,29271.7023930,1345311.8421269,24255267.3316258,248786311.1937851,1746513779.6961570
